date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2021-02-08,23," This man is an asset. The day he buys BTC, I'm selling like there's no tomorrow.","This man is an asset. The day he buys BTC, I'm selling like there's no tomorrow.",0.4215,0.248,0.109,0.0,0.0
2021-02-08,23,"Not gonna lie, Elon and Tesla today gave me the same feeling as Paul Tudor Jones did back in 2020.

PTJ validated BTC for funds.
Elon just did it for public companies.

I'm watching on-chain like a hawk. https://t.co/5jMBH38k52","Not gonna lie, Elon and Tesla today gave me the same feeling as Paul Tudor Jones did back in 2020.PTJ validated BTC for funds.Elon just did it for public companies.I'm watching on-chain like a hawk.",0.5994,0.144,0.0,0.0,0.06388888888888888
2021-02-09,23,"Love it, the dipping #Bitcoin price is met with sustained stablecoin inflow on exchanges.

BTFD, on-chain representation. https://t.co/wVgrQ8vyLh","Love it, the dipping #Bitcoin price is met with sustained stablecoin inflow on exchanges.BTFD, on-chain representation.",0.6369,0.198,0.0,0.5,0.6
2021-02-09,23, Well you can’t sell GBTC immeadiately when buying via private placement. There is a 6 month lock up period.,Well you can’t sell GBTC immeadiately when buying via private placement. There is a 6 month lock up period.,0.2732,0.116,0.0,0.0,0.375
2021-02-09,23," You can buy Bitcoin but be publicly bearish for clout and engagement.

This strategy worked wonderful for ",You can buy Bitcoin but be publicly bearish for clout and engagement.This strategy worked wonderful for,0.8765,0.376,0.0,0.5,0.5333333333333333
2021-02-09,23,"Noticed that I have stopped tracking #Bitcoin price after Tesla’s coming out.

The upcoming stream of corporations matters much more than the price the next two months.

Also, the on-chain data associated with it. 

Bitcoin has been re-rated but you still can hop on the train.","Noticed that I have stopped tracking #Bitcoin price after Tesla’s coming out.The upcoming stream of corporations matters much more than the price the next two months.Also, the on-chain data associated with it. Bitcoin has been re-rated but you still can hop on the train.",-0.1027,0.023,0.032,0.25,0.25
2021-02-10,23," shhh sir, *everything* is about bitcoin","shhh sir, *everything* is about bitcoin",0.0,0.0,0.0,0.0,0.0
2021-02-10,23," except bitcoin, it's about gf","except bitcoin, it's about gf",0.0,0.0,0.0,0.0,0.0
2021-02-10,23," Tesla having bought bitcoin may and probably will trigger some public companies to do the same.

When they do, the price will take care of itself.","Tesla having bought bitcoin may and probably will trigger some public companies to do the same.When they do, the price will take care of itself.",0.4939,0.113,0.0,0.0,0.09583333333333333
2021-02-11,23,"Coinbase Premium reached almost $500 two hours ago.

That's even bigger than the FOMO of Tesla #Bitcoin news.

Meanwhile, I see no significant news yet.

Something's coming? https://t.co/T47c2TrmfQ","Coinbase Premium reached almost $500 two hours ago.That's even bigger than the FOMO of Tesla #Bitcoin news.Meanwhile, I see no significant news yet.Something's coming?",0.0,0.109,0.075,-0.09375,0.6875
2021-02-11,23,He won’t keep his mouth shut about #Bitcoin https://t.co/xxUDXXcr0s,He won’t keep his mouth shut about #Bitcoin,0.0,0.0,0.0,0.0,0.0
2021-02-11,23," They will rotate only if there is explosive BTC growth.

Otherwise, altcoins are supported by they own set of narratives and public figures.","They will rotate only if there is explosive BTC growth.Otherwise, altcoins are supported by they own set of narratives and public figures.",0.5994,0.189,0.0,0.19999999999999998,0.688888888888889
2021-02-12,23,"Any institution, company, and individual that holds any of the ETF below or plain $TSLA, holds #Bitcoin as well.

Tesla has pulled the ultimate trojan horse.

Let's welcome Warren Buffett and Swiss National Bank.

Holding TSLA? You are long $BTC. https://t.co/ijYINzHEAm","Any institution, company, and individual that holds any of the ETF below or plain $TSLA, holds #Bitcoin as well.Tesla has pulled the ultimate trojan horse.Let's welcome Warren Buffett and Swiss National Bank.Holding TSLA? You are long $BTC.",0.6249,0.116,0.0,0.10714285714285714,0.6114285714285714
2021-02-12,23,"  What is also interesting is that miners are not so eager to sell their #Bitcoin the last two weeks.

Either they are convinced it is going up or simply are out of bullets. https://t.co/GDYzP33948",What is also interesting is that miners are not so eager to sell their #Bitcoin the last two weeks.Either they are convinced it is going up or simply are out of bullets.,0.4101,0.138,0.068,0.16666666666666666,0.30793650793650795
2021-02-12,23,"Immersion Corp. ($IMMR) new prospectus says that the company may invest the proceeds to #Bitcoin and other cryptocurrencies.

Source: 424B5 filing reported by the SEC. https://t.co/P56rTmQE0q",Immersion Corp. ($IMMR) new prospectus says that the company may invest the proceeds to #Bitcoin and other cryptocurrencies.Source: 424B5 filing reported by the SEC.,0.0,0.0,0.0,-0.029545454545454552,0.47651515151515156
2021-02-12,23,"(at the first glance, the gist of this news is that the cashflow-negative company is issuing more stock to buy into BTC and other crypto)","(at the first glance, the gist of this news is that the cashflow-negative company is issuing more stock to buy into BTC and other crypto)",0.0,0.0,0.0,0.20833333333333334,0.40277777777777773
2021-02-13,23,"   I also have a pet hypothesis that ETH might never be the ultimate collateral on Ethereum

It is possible that BTC’s superior meme apparatus will cement its position as pristine collateral on all networks

Not ready to die on that hill anytime soon, just something to keep in mind","I also have a pet hypothesis that ETH might never be the ultimate collateral on EthereumIt is possible that BTC’s superior meme apparatus will cement its position as pristine collateral on all networksNot ready to die on that hill anytime soon, just something to keep in mind",0.6742,0.126,0.04,0.15,0.85
