date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2020-10-08,6," Bitcoiners need a DeFi a running on Bitcoin sooooooooo bad.
 So bored they're resorting to self-insertion at every opportunity like a used car lot sticking Employee Pricing Week!!! between every [Holiday] Pricing Week!!!",Bitcoiners need a DeFi a running on Bitcoin sooooooooo bad. So bored they're resorting to self-insertion at every opportunity like a used car lot sticking Employee Pricing Week!!! between every [Holiday] Pricing Week!!!,-0.4139,0.138,0.184,-0.8499999999999999,0.8333333333333333
2020-10-08,6," Many are not, but I think that's OK.

My #DeFi profits are split equally between Bitcoin and ETH (to expand my dry powder and earn more).","Many are not, but I think that's OK.My #DeFi profits are split equally between Bitcoin and ETH (to expand my dry powder and earn more).",0.8933,0.327,0.0,0.2866666666666667,0.47000000000000003
2020-10-08,6,"   The rhetoric actually applies here: decentralization is a spectrum, not a binary. If Bitcoin had 3 nodes, there are folks out there who would proselytize, ""Decentralization is 3 nodes!!! Anything less is not decentralization!!!"" The real number is higher but just as arbitrary.","The rhetoric actually applies here: decentralization is a spectrum, not a binary. If Bitcoin had 3 nodes, there are folks out there who would proselytize, ""Decentralization is 3 nodes!!! Anything less is not decentralization!!!"" The real number is higher but just as arbitrary.",0.3222,0.057,0.0,0.004895833333333349,0.31333333333333335
2020-10-08,6,   Yep. Some Bitcoiners would have us all wearing adamantium underwear.,Yep. Some Bitcoiners would have us all wearing adamantium underwear.,0.296,0.196,0.0,0.0,0.0
2020-10-08,6,"  I think the Bitcoiner community needed junseth and derose as a bullshittery-immune system. At the time their narrow angle did more good than harm. They would let idiots hang themselves on their own words, vs Tone's parroting of idiocy for the engagement.","I think the Bitcoiner community needed junseth and derose as a bullshittery-immune system. At the time their narrow angle did more good than harm. They would let idiots hang themselves on their own words, vs Tone's parroting of idiocy for the engagement.",0.3462,0.132,0.08,0.08333333333333333,0.6166666666666666
2020-10-08,6, inb4 Tone sees this and challenges me to a BTCUSD trading competition to settle the beef,inb4 Tone sees this and challenges me to a BTCUSD trading competition to settle the beef,0.0772,0.085,0.0,0.0,0.0
2020-10-09,6, Are they still a net seller of Bitcoin though? Could probably figure it out with public info,Are they still a net seller of Bitcoin though? Could probably figure it out with public info,0.0,0.0,0.0,0.0,0.03333333333333333
2020-10-09,6,"   No he's a #Bitcoin dev whose work I actually respect, but I guess it sure af ain't mutual 🙃","No he's a #Bitcoin dev whose work I actually respect, but I guess it sure af ain't mutual 🙃",0.5267,0.269,0.086,0.25,0.4944444444444444
2020-10-10,6,SOMEONE TELL BITCOIN ERROR LOG FOR ME PLZ SINCE I BECAME BLOCKED,SOMEONE TELL BITCOIN ERROR LOG FOR ME PLZ SINCE I BECAME BLOCKED,-0.5423,0.092,0.34,0.0,0.0
2020-10-10,6,"I'm having more fun in $crypto than ever. All thanks to #DeFi

Pre-2017 was fun, but always with a subtheme of one day hoping to have Bitcoin etc taken seriously

2017, sudden big money HAD to be taken seriously

Now The Industry can be srs for us while I play in degen land 🤩","I'm having more fun in $crypto than ever. All thanks to #DeFiPre-2017 was fun, but always with a subtheme of one day hoping to have Bitcoin etc taken seriously2017, sudden big money HAD to be taken seriouslyNow The Industry can be srs for us while I play in degen land 🤩",0.8498,0.217,0.067,0.07916666666666669,0.37916666666666665
2020-10-10,6,"  You had a .eth in your title at one time I believe? If so, I think a few Bitcoiners mass blocked","You had a .eth in your title at one time I believe? If so, I think a few Bitcoiners mass blocked",-0.2732,0.0,0.116,-0.2,0.1
2020-10-10,6,   It means few/no more 1000xs vs. direct $BTC pairing and I'm sad for that.,It means few/no more 1000xs vs. direct $BTC pairing and I'm sad for that.,-0.4767,0.0,0.193,0.033333333333333326,0.6333333333333333
