date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2020-10-07,6,"Just realized that 222k people follow this account.

I started this twitter ~3 years ago to talk to people like Cobie, NSF, Jebus, Ari, and anyone else tweeting about investing in crypto.

What a wild ride. Truly appreciate all of you.

Next milestone: $BTC outpacing this number.","Just realized that 222k people follow this account.I started this twitter ~3 years ago to talk to people like Cobie, NSF, Jebus, Ari, and anyone else tweeting about investing in crypto.What a wild ride. Truly appreciate all of you.Next milestone: $BTC outpacing this number.",0.8164,0.188,0.0,0.05,0.2
2020-10-07,6, cheers man. I think $BTC deserves to be there too 😅,cheers man. I think $BTC deserves to be there too 😅,0.4767,0.279,0.0,0.0,0.0
2020-10-07,6," anyone that was around in 2017-2018 got a ridiculous influx of followers at the btc highs. i had no control (and i don't know how to buy followers)

take 30 seconds and read this thread it might explain why some people have so many: https://t.co/Fzw9sfXlIk",anyone that was around in 2017-2018 got a ridiculous influx of followers at the btc highs. i had no control (and i don't know how to buy followers)take 30 seconds and read this thread it might explain why some people have so many:,-0.5719,0.0,0.105,0.08333333333333334,0.75
2020-10-07,6, $BTCUSD is a nice replacement,$BTCUSD is a nice replacement,0.4215,0.483,0.0,0.6,1.0
2020-10-07,6,"We published the first two pieces to give you an idea of what you'll receive in your inbox daily.

1.) Mad Bitcoin Bull w/  &amp; 
2.) Defi Today &amp; Tomorrow w/  &amp; Olaf-Carlson Wee

Peep them both here: https://t.co/UTZTgqKUyu https://t.co/Ya4N2oUSmo",We published the first two pieces to give you an idea of what you'll receive in your inbox daily.1.) Mad Bitcoin Bull w/  &amp; 2.) Defi Today &amp; Tomorrow w/  &amp; Olaf-Carlson WeePeep them both here:,-0.4939,0.0,0.076,-0.125,0.4444444444444444
2020-10-08,6, big fan of bitcoincryptocurrency,big fan of bitcoincryptocurrency,0.3182,0.434,0.0,0.0,0.1
2020-10-08,6,"One company decides they want to invest ~$400 million of their treasury into $BTC.

Next company throws ~$50million at their first buy. 

Average entry for both is between 10k-11k.

They aren't worried about timing the bottom, they're worried about not being long... https://t.co/glGFzZGBvA","One company decides they want to invest ~$400 million of their treasury into $BTC.Next company throws ~$50million at their first buy. Average entry for both is between 10k-11k.They aren't worried about timing the bottom, they're worried about not being long...",0.5962,0.15,0.0,0.0125,0.2833333333333333
2020-10-08,6, 1% of their assets...which is small for them but the signal is big for a nascent asset like $BTC,1% of their assets...which is small for them but the signal is big for a nascent asset like $BTC,0.7579,0.289,0.0,-0.125,0.25
2020-10-08,6,$BTC flirting with 10.9-11k resistance again https://t.co/XWISfDL5p8,$BTC flirting with 10.9-11k resistance again,0.2023,0.231,0.0,0.0,0.0
2020-10-09,6,"On smaller timeframes $BTC looks ready to move higher. 

The two recent attempts to break through 10.8-11k were swift rejections.

This current attempt is forming differently with an early resistance -&gt; support flip. 

(example shown) https://t.co/gwNeLKxmnh",On smaller timeframes $BTC looks ready to move higher. The two recent attempts to break through 10.8-11k were swift rejections.This current attempt is forming differently with an early resistance - support flip. (example shown),0.4404,0.166,0.074,0.07857142857142858,0.43571428571428567
2020-10-09,6, have not had a good read on bitcoin for the past couple weeks though so we'll see,have not had a good read on bitcoin for the past couple weeks though so we'll see,-0.3412,0.0,0.138,0.22499999999999998,0.42500000000000004
2020-10-09,6, yes anything intraday is smaller timeframe for me (and for nearly all bitcoiners outside of 1 minute scalpers),yes anything intraday is smaller timeframe for me (and for nearly all bitcoiners outside of 1 minute scalpers),0.4019,0.144,0.0,0.03333333333333333,0.3166666666666667
2020-10-09,6,"New episode just dropped with ! 

You should be familiar with this cycle if you are trading in this market.

We talk about how it affected $BTC, how it's more disruptive for $ETH, and some free alpha.

Listen here: https://t.co/nxvger2LTN https://t.co/ezjtJV69lV","New episode just dropped with ! You should be familiar with this cycle if you are trading in this market.We talk about how it affected $BTC, how it's more disruptive for $ETH, and some free alpha.Listen here:",0.1025,0.074,0.1,0.36136363636363633,0.5636363636363637
2020-10-12,7,The world is a better place when $BTC is moving higher.,The world is a better place when $BTC is moving higher.,0.4404,0.244,0.0,0.375,0.5
2020-10-13,7,"To have conviction in Bitcoin you need to be able to define it.

Today's post features a discussion between  and three individuals that have helped me understand Bitcoin in an entirely new way.

Peep, subscribe, enjoy: https://t.co/STzqczK2VY https://t.co/7FKvURpoRM","To have conviction in Bitcoin you need to be able to define it.Today's post features a discussion between  and three individuals that have helped me understand Bitcoin in an entirely new way.Peep, subscribe, enjoy:",0.4939,0.082,0.0,0.34545454545454546,0.5265151515151515
2020-10-14,7,"Everyone wants more $BTC, and  just increased the cashback for every purchase you make with their card

Which means you can use the rewards to buy more $BTC...

Love when a show sponsor drops news like this. Get one here: https://t.co/PJzSilECeM https://t.co/8Qg5C3PFy7","Everyone wants more $BTC, and  just increased the cashback for every purchase you make with their cardWhich means you can use the rewards to buy more $BTC...Love when a show sponsor drops news like this. Get one here:",0.9038,0.248,0.0,0.425,0.42500000000000004
2020-10-14,7,"Finally have the new studio ready and can get back to making daily videos covering $BTC &amp; other setups. 

New video just dropped covering the breakout above 11k and how I'm trading it!

Peep it, subscribe, RT 🙏

https://t.co/Kz607K1evN","Finally have the new studio ready and can get back to making daily videos covering $BTC &amp; other setups. New video just dropped covering the breakout above 11k and how I'm trading it!Peep it, subscribe, RT 🙏",0.4199,0.07,0.0,0.04346590909090909,0.36051136363636366
2020-10-15,7,Sure would be nice if $BTC follows through on the breakout from this week's trading range... https://t.co/aVl9EwPTUT,Sure would be nice if $BTC follows through on the breakout from this week's trading range...,0.6249,0.254,0.0,0.55,0.9444444444444444
2020-10-16,7,$BTC breaking bulls hearts over night with another failed attempt higher. https://t.co/CdOZodO6zU,$BTC breaking bulls hearts over night with another failed attempt higher.,-0.5106,0.0,0.231,-0.125,0.4
2020-10-16,7," sure - bitcoin's ability to shrug off all the recent news has been a sign of strength. 

more meant that we're still stuck in the boring 2% range for now",sure - bitcoin's ability to shrug off all the recent news has been a sign of strength. more meant that we're still stuck in the boring 2% range for now,0.5423,0.222,0.123,0.0,0.6597222222222222
2020-10-16,7,"Ethereum is going through a cycle that Bitcoin has experienced many times before.

•First transactions go⬆️
•Next fees go ⬆️
•Next smaller players/transactions are priced out
•Defi game gets tougher

But there's good news: this is CYCLICAL.

Full show: https://t.co/D5ie9H6DLy https://t.co/SlwCmynwYY",Ethereum is going through a cycle that Bitcoin has experienced many times before.•First transactions go⬆️•Next fees go ⬆️•Next smaller players/transactions are priced out•Defi game gets tougherBut there's good news: this is CYCLICAL.Full show:,0.5574,0.108,0.0,0.325,0.5750000000000001
2020-10-19,8,Bitcoin has the best tech: it's designed to pump.,Bitcoin has the best tech: it's designed to pump.,0.6369,0.344,0.0,1.0,0.3
2020-10-21,8,"This is the most calm the timeline has been during a $BTC breakout maybe ever.

Feels like we're at the point where everyone who looks at Bitcoin price just expects/knows it should be higher than where it is today.",This is the most calm the timeline has been during a $BTC breakout maybe ever.Feels like we're at the point where everyone who looks at Bitcoin price just expects/knows it should be higher than where it is today.,0.624,0.124,0.0,0.35000000000000003,0.5833333333333334
2020-10-21,8,"   sure - user experience will be like owning a cfd of bitcoin

but it still leads to more people buying bitcoin, being aware of bitcoin, and paypal having to buy","sure - user experience will be like owning a cfd of bitcoinbut it still leads to more people buying bitcoin, being aware of bitcoin, and paypal having to buy",0.34,0.116,0.0,0.4166666666666667,0.5462962962962963
2020-10-21,8,"   I understand the concern and share some of it...but still believe that it's a net positive.

just like etoro originally offering a CFD style product but eventually allowing users to buy/withdrawal/send actual bitcoin. 

it happens in phases",I understand the concern and share some of it...but still believe that it's a net positive.just like etoro originally offering a CFD style product but eventually allowing users to buy/withdrawal/send actual bitcoin. it happens in phases,0.5647,0.154,0.0,0.15056818181818182,0.3488636363636364
2020-10-21,8,We will see 2 new $BTC all time highs (eventually) https://t.co/SaioLWUf6o,We will see 2 new $BTC all time highs (eventually),0.0,0.0,0.0,0.13636363636363635,0.45454545454545453
2020-10-21,8," is this a subtle way of saying you like the 🍊 coin? 

(bitcoin)",is this a subtle way of saying you like the 🍊 coin? (bitcoin),0.3612,0.2,0.0,-0.3333333333333333,0.5
2020-10-21,8,"Interesting dynamic happening right now for $BTC &amp; DeFi...

It's expected that alts underperform Bitcoin when it moves higher this quickly, &amp; that's clear when comparing the two returns for October.

But...

On the major move higher for $BTC today, Defi is actually keeping pace. https://t.co/MUgOob1SQa","Interesting dynamic happening right now for $BTC &amp; DeFi...It's expected that alts underperform Bitcoin when it moves higher this quickly, &amp; that's clear when comparing the two returns for October.But...On the major move higher for $BTC today, Defi is actually keeping pace.",0.7845,0.155,0.0,0.16815476190476192,0.40857142857142853
2020-10-21,8,"Tempted to buy some $LINK and target the $12-15 levels.

The risk of buying any alt right now is that they continue to get left behind by Bitcoin strength... https://t.co/Niks3fyDSp",Tempted to buy some $LINK and target the $12-15 levels.The risk of buying any alt right now is that they continue to get left behind by Bitcoin strength...,-0.2732,0.0,0.068,-0.038095238095238106,0.41190476190476194
2020-10-22,8,"$LINK ripping a quick 10% today. 

Based on the Bitcoin pair also seeing a strong move, I want to buy more if it gives any kind of pullback.

Setting bids for any wicks below 11.5. https://t.co/cDt5pOTgdl","$LINK ripping a quick 10% today. Based on the Bitcoin pair also seeing a strong move, I want to buy more if it gives any kind of pullback.Setting bids for any wicks below 11.5.",0.5574,0.129,0.0,0.4666666666666667,0.6583333333333333
2020-10-22,8,"Pleasantly surprised with how quick alts are bouncing back.

Bitcoin is still moving higher and we have alts up 5-15% vs $BTC across the board.",Pleasantly surprised with how quick alts are bouncing back.Bitcoin is still moving higher and we have alts up 5-15% vs $BTC across the board.,0.6124,0.179,0.0,0.17083333333333334,0.475
2020-10-24,8,$BTC taking no days off: weekend pump towards yearly highs underway https://t.co/LVhuxznnL9,$BTC taking no days off: weekend pump towards yearly highs underway,-0.296,0.0,0.167,0.0,0.0
2020-10-26,9,"12k is the new 10k for Bitcoin.

New weekend show is live where I explain what that means, and what I'm watching in the market this week! 

Watch: https://t.co/EOyT5NixSr
Listen: https://t.co/GBkqRgzTsw https://t.co/GSi7ktomfN","12k is the new 10k for Bitcoin.New weekend show is live where I explain what that means, and what I'm watching in the market this week! Watch: Listen:",0.0,0.0,0.0,0.1477272727272727,0.4696969696969697
2020-10-26,9,"Thank you to my show sponsors for helping me produce every week. 

•Use  for best prices across exchanges
•Trade $BTC &amp; $LINK on  
•Try  to game with your Bitcoin

https://t.co/laHKNUhymB",Thank you to my show sponsors for helping me produce every week. •Use  for best prices across exchanges•Trade $BTC &amp; $LINK on  •Try  to game with your Bitcoin,0.836,0.248,0.0,0.3,0.35
2020-10-26,9,And eventually to price most assets in Bitcoin. https://t.co/eWdQYb8Kuo,And eventually to price most assets in Bitcoin.,0.2484,0.199,0.0,0.5,0.5
2020-10-26,9," im with ya Justin. 

not saying it's morally right, but we have to accept that this is the trade-off. 

Bitcoin is valuable because it created an incentive structure that keeps it secure. telling people not to hack won't stop them if they can pull it off &amp; profit","im with ya Justin. not saying it's morally right, but we have to accept that this is the trade-off. Bitcoin is valuable because it created an incentive structure that keeps it secure. telling people not to hack won't stop them if they can pull it off &amp; profit",0.9705,0.355,0.0,0.34285714285714286,0.5678571428571428
2020-10-27,9,"Everyone likes to talk about how high Bitcoin can go but this point is just as important AND just as bullish! 

Investing is about upside and downside.

The floor is higher for Bitcoin than it's ever been. https://t.co/tGQGOPp8mT",Everyone likes to talk about how high Bitcoin can go but this point is just as important AND just as bullish! Investing is about upside and downside.The floor is higher for Bitcoin than it's ever been.,0.2244,0.105,0.06,0.30333333333333334,0.68
2020-10-27,9,"Sometimes I think *there's no way we are still early with Bitcoin* and then I have a friend ask me: 

""If Bitcoin is worth 13k, how do you actually cash out? Can you really sell that for real dollars?""

Almost everyone has heard of it...most still have not made the leap to buy.","Sometimes I think *there's no way we are still early with Bitcoin* and then I have a friend ask me: ""If Bitcoin is worth 13k, how do you actually cash out? Can you really sell that for real dollars?""Almost everyone has heard of it...most still have not made the leap to buy.",0.504,0.1,0.04,0.16,0.2
2020-10-27,9, dave - after you're done buying apples you should take another look at Bitcoin,dave - after you're done buying apples you should take another look at Bitcoin,0.0,0.0,0.0,0.0,0.0
2020-10-28,9,"One week after the Paypal announcent and it's clear which major alts were picked vs left out.

$LTC $BCH $ETH are the only ones close to keeping up with Bitcoin. https://t.co/UVKCOgmZDC",One week after the Paypal announcent and it's clear which major alts were picked vs left out.$LTC $BCH $ETH are the only ones close to keeping up with Bitcoin.,0.3818,0.08,0.0,0.04062500000000001,0.4708333333333333
2020-10-28,9,"With Bitcoin dominating the market, I had to have  back on the show to talk:

•Transition from Defi to $BTC bull trend
•Building a position during a rally
•Managing large trade sizes
•Hedging strategy
•InSilico trading suite

Huge episode: https://t.co/Wj7ap4xjVb","With Bitcoin dominating the market, I had to have  back on the show to talk:•Transition from Defi to $BTC bull trend•Building a position during a rally•Managing large trade sizes•Hedging strategy•InSilico trading suiteHuge episode:",0.0258,0.058,0.056,0.20476190476190478,0.44285714285714284
2020-10-30,9,"1/ The Bitcoin strength vs Defi weakness is more pronounced to end the week.

(chart from ) https://t.co/lO336h3nej",1/ The Bitcoin strength vs Defi weakness is more pronounced to end the week.(chart from ),0.1027,0.152,0.133,0.5,0.5
2020-11-01,9,"$ETH clearly lagged $BTC in October and using history as a guide that is likely to continue if Bitcoin keeps moving up this fast...

But it's worth noting that $ETHBTC is finally at a weekly support level. 

Worth watching this week if it gets any relief bounce. https://t.co/sr975t6VpQ",$ETH clearly lagged $BTC in October and using history as a guide that is likely to continue if Bitcoin keeps moving up this fast...But it's worth noting that $ETHBTC is finally at a weekly support level. Worth watching this week if it gets any relief bounce.,0.8442,0.226,0.04,0.15000000000000002,0.5305555555555556
