date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2020-12-16,16,#Bitcoin 📈      VS      $USD 📉 https://t.co/1uInteAWXN,#Bitcoin 📈      VS      $USD 📉,0.0,0.0,0.0,0.0,0.0
2020-12-16,16,"#Bitcoin 2️⃣0️⃣,0️⃣0️⃣0️⃣ 🔥🔥🔥 https://t.co/AJcBfnSGFc","#Bitcoin 2️⃣0️⃣,0️⃣0️⃣0️⃣ 🔥🔥🔥",0.0,0.0,0.0,0.0,0.0
2020-12-16,16,"Last time CME announced #Bitcoin futures, $BTC went parabolic...

#Ethereum is next https://t.co/G6OX02ubA8","Last time CME announced #Bitcoin futures, $BTC went parabolic...#Ethereum is next",0.0,0.0,0.0,0.0,0.03333333333333333
2020-12-16,16,"#Bitcoin Whale Emerges With $1 Billion, Alan Howard’s Backing $BTC #Cryptocurrency https://t.co/56E2uJ0mND","#Bitcoin Whale Emerges With $1 Billion, Alan Howard’s Backing $BTC #Cryptocurrency",0.0258,0.091,0.0,0.0,0.0
2020-12-16,16,#Bitcoin https://t.co/0xKUJytq1S,#Bitcoin,0.0,0.0,0.0,0.0,0.0
2020-12-16,16,100k #Bitcoin Target https://t.co/4CN7PHO3VJ,100k #Bitcoin Target,0.0,0.0,0.0,0.0,0.0
2020-12-16,16,"“Our fundamental work shows that #Bitcoin should be worth about $400,000."" https://t.co/0fihMyQc0y","“Our fundamental work shows that #Bitcoin should be worth about $400,000.""",0.2263,0.147,0.0,0.3,0.1
2020-12-16,16,The #Bitcoin rally is just getting started 🔥 $BTC #Cryptocurrency  https://t.co/xMKG1ilxch,The #Bitcoin rally is just getting started 🔥 $BTC #Cryptocurrency,0.0,0.0,0.0,0.0,0.0
2020-12-17,16,UPDATE: #Bitcoin📈 vs $USD 📉 https://t.co/HZuvlIy2Aq,UPDATE: #Bitcoin📈 vs $USD 📉,0.0,0.0,0.0,0.0,0.0
2020-12-17,16,"#Bitcoin $22,500

Last: 

24 hours: +14%
Week: +23%
Month: +32%
3 Months: +105%
6 Months: +142%
1 Year: +213%
2 Years: +495%
10 Years: +6271233%

$BTC T-Shirts 🔽
https://t.co/YXfNnouZ00 https://t.co/3RKIobS7en","#Bitcoin $22,500Last: 24 hours: +14%Week: +23%Month: +32%3 Months: +105%6 Months: +142%1 Year: +213%2 Years: +495%10 Years: +6271233%$BTC T-Shirts 🔽",0.0,0.0,0.0,0.0,0.06666666666666667
2020-12-17,16,#Bitcoin https://t.co/X9EAhbqYWN,#Bitcoin,0.0,0.0,0.0,0.0,0.0
2020-12-17,16,“$150K - $200K looks like the base case [for #Bitcoin ] - I think we could pull forward the next cycle and go to $0.5M to $1M in the 2021-2022 timeframe” https://t.co/EiLKGQmZTT,“$150K - $200K looks like the base case [for #Bitcoin ] - I think we could pull forward the next cycle and go to $0.5M to $1M in the 2021-2022 timeframe”,0.3612,0.085,0.0,-0.4,0.5
2020-12-18,16,Ready for the orange 🍊 dots #Bitcoin https://t.co/pmB4qFYIm5,Ready for the orange 🍊 dots #Bitcoin,0.3612,0.294,0.0,0.2,0.5
2020-12-18,16,“You're going to see every single financial institution forced into this space.” #Bitcoin $BTC #Cryptocurrency https://t.co/BSYO9sHQAt,“You're going to see every single financial institution forced into this space.” #Bitcoin $BTC #Cryptocurrency,-0.4588,0.0,0.167,-0.12380952380952381,0.13809523809523808
2020-12-20,16,CEO of  is a #Bitcoin Fan https://t.co/1pVTie0uY7,CEO of  is a #Bitcoin Fan,0.3182,0.315,0.0,0.0,0.0
2020-12-20,16,👀👀  #Bitcoin $TSLA https://t.co/2aBSCdMqUv,👀👀  #Bitcoin $TSLA,0.0,0.0,0.0,0.0,0.0
2020-12-24,17,The hardest money that has ever been created #Bitcoin  https://t.co/TOWlI49fg5,The hardest money that has ever been created #Bitcoin,0.25,0.182,0.0,0.0,0.0
2020-12-25,17,"#Bitcoin All-Time High!

Merry Christmas! 🎄🎁",#Bitcoin All-Time High!Merry Christmas! 🎄🎁,0.6229,0.45,0.0,0.25,0.5399999999999999
2020-12-26,17,"New #Bitcoin All-Time High! 

Merry Christmas 🎁🎄 

2️⃣5️⃣,0️⃣0️⃣0️⃣ 🔥🔥🔥","New #Bitcoin All-Time High! Merry Christmas 🎁🎄 2️⃣5️⃣,0️⃣0️⃣0️⃣ 🔥🔥🔥",0.5848,0.322,0.0,0.16818181818181818,0.4972727272727272
